"word","category1","category2","cosine similarity"
"friends","adventure","simulation","0.789255061633257"
"friends","adventure","sports_and_racing","0.7546041768558457"
"friends","rpg","strategy","0.6901566417113038"
"friends","rpg","simulation","0.5351688673765655"
"friends","rpg","sports_and_racing","0.5774443605190527"
"friends","strategy","simulation","0.5845091040902202"
"friends","strategy","sports_and_racing","0.5272040636313502"
"friends","simulation","sports_and_racing","0.9458362175085249"
"you","action","adventure","0.8288043316909403"
"you","action","rpg","0.4334924947042783"
"you","action","strategy","0.3831696801184263"
"you","action","simulation","0.8404167524838836"
"you","action","sports_and_racing","0.8427424142779935"
"you","adventure","rpg","0.7424324263741977"
"you","adventure","strategy","0.5051912937897801"
"you","adventure","simulation","0.8428788113673217"
"you","adventure","sports_and_racing","0.7533360655536756"
"you","rpg","strategy","0.6498367033362441"
"you","rpg","simulation","0.574273216896328"
"you","rpg","sports_and_racing","0.5490414780153605"
"you","strategy","simulation","0.5795648587041792"
"you","strategy","sports_and_racing","0.4850163113056025"
"you","simulation","sports_and_racing","0.9252616549784967"
"challenges","action","adventure","0.8190984448148751"
"challenges","action","rpg","0.41710566501547564"
"challenges","action","strategy","0.38726117434226087"
"challenges","action","simulation","0.7915802216168778"
"challenges","action","sports_and_racing","0.8277611069654349"
"challenges","adventure","rpg","0.7635252637503056"
"challenges","adventure","strategy","0.552946970496174"
"challenges","adventure","simulation","0.8492997063585209"
"challenges","adventure","sports_and_racing","0.7624322238198112"
"challenges","rpg","strategy","0.6449438214960086"
"challenges","rpg","simulation","0.6303669998630927"
"challenges","rpg","sports_and_racing","0.5912293125582535"
"challenges","strategy","simulation","0.5585609520381348"
"challenges","strategy","sports_and_racing","0.44868333057261894"
"challenges","simulation","sports_and_racing","0.8875449934700287"
"give","action","adventure","0.835986960599535"
"give","action","rpg","0.4070190885544044"
"give","action","strategy","0.32110231287071095"
"give","action","simulation","0.7960642534998845"
"give","action","sports_and_racing","0.778138273692073"
"give","adventure","rpg","0.7424341406621677"
"give","adventure","strategy","0.45890974017128966"
"give","adventure","simulation","0.8693536059650929"
"give","adventure","sports_and_racing","0.7326946262941734"
"give","rpg","strategy","0.6979222502294883"
"give","rpg","simulation","0.693986683259676"
"give","rpg","sports_and_racing","0.5724627023640426"
"give","strategy","simulation","0.6340859831821343"
"give","strategy","sports_and_racing","0.4511812546663893"
"give","simulation","sports_and_racing","0.8501712899517522"
"while","action","adventure","0.8184844675720533"
"while","action","rpg","0.4481211029457553"
"while","action","strategy","0.3150050588847627"
"while","action","simulation","0.8133005392716119"
"while","action","sports_and_racing","0.8370964140532361"
"while","adventure","rpg","0.7612200491633362"
"while","adventure","strategy","0.47490619442619425"
"while","adventure","simulation","0.8271707718155581"
"while","adventure","sports_and_racing","0.7560585271803846"
"while","rpg","strategy","0.6701410621242402"
"while","rpg","simulation","0.6031984556610414"
"while","rpg","sports_and_racing","0.573414335498234"
"while","strategy","simulation","0.5887200276084928"
"while","strategy","sports_and_racing","0.5108651290726358"
"while","simulation","sports_and_racing","0.9402150441169392"
"realistic","action","adventure","0.8643236052700445"
"realistic","action","rpg","0.4849262533774132"
"realistic","action","strategy","0.40026904199024843"
"realistic","action","simulation","0.8533001948895845"
"realistic","action","sports_and_racing","0.8550201909828623"
"realistic","adventure","rpg","0.7406858927728963"
"realistic","adventure","strategy","0.5500349530905208"
"realistic","adventure","simulation","0.8625021735954005"
"realistic","adventure","sports_and_racing","0.7721835141463309"
"realistic","rpg","strategy","0.6290688592020258"
"realistic","rpg","simulation","0.6225857767068228"
"realistic","rpg","sports_and_racing","0.6018406688238798"
"realistic","strategy","simulation","0.5868731249988424"
"realistic","strategy","sports_and_racing","0.517341546365212"
"realistic","simulation","sports_and_racing","0.9465991918876789"
"complexity","action","adventure","0.851945548666205"
"complexity","action","rpg","0.4703748237472276"
"complexity","action","strategy","0.3876768684286936"
"complexity","action","simulation","0.8363577922489859"
"complexity","action","sports_and_racing","0.8006706016477735"
"complexity","adventure","rpg","0.698793684224132"
"complexity","adventure","strategy","0.4490666340671072"
"complexity","adventure","simulation","0.8962749015721676"
"complexity","adventure","sports_and_racing","0.780669269056149"
"complexity","rpg","strategy","0.6536092076962617"
"complexity","rpg","simulation","0.6785325046585552"
"complexity","rpg","sports_and_racing","0.5662202797147251"
"complexity","strategy","simulation","0.607499171211663"
"complexity","strategy","sports_and_racing","0.5000488449535853"
"complexity","simulation","sports_and_racing","0.921170365519282"
"like","action","adventure","0.8157696708795052"
"like","action","rpg","0.42850984042236684"
"like","action","strategy","0.318741795740993"
"like","action","simulation","0.8072884868572501"
"like","action","sports_and_racing","0.8042018771915339"
"like","adventure","rpg","0.7502917869676927"
"like","adventure","strategy","0.49669791741177804"
"like","adventure","simulation","0.8488724359717205"
"like","adventure","sports_and_racing","0.7604429541250662"
"like","rpg","strategy","0.6573117700482396"
"like","rpg","simulation","0.5895681209881685"
"like","rpg","sports_and_racing","0.5602025837161373"
"like","strategy","simulation","0.582003506787947"
"like","strategy","sports_and_racing","0.5555287983545373"
"like","simulation","sports_and_racing","0.9432333828151854"
"many","action","adventure","0.8497176026078054"
"many","action","rpg","0.43259551063431995"
"many","action","strategy","0.4057370229256126"
"many","action","simulation","0.7943112545296377"
"many","action","sports_and_racing","0.8250851841402943"
"many","adventure","rpg","0.7287449647993122"
"many","adventure","strategy","0.5117644131212405"
"many","adventure","simulation","0.7908513146137487"
"many","adventure","sports_and_racing","0.7643571846761309"
"many","rpg","strategy","0.6569308047204713"
"many","rpg","simulation","0.5868810052025195"
"many","rpg","sports_and_racing","0.586143634195803"
"many","strategy","simulation","0.6122972498745958"
"many","strategy","sports_and_racing","0.5638558910496868"
"many","simulation","sports_and_racing","0.9483593550461202"
"manage","action","adventure","0.7963060892358479"
"manage","action","rpg","0.42493214287453623"
"manage","action","strategy","0.2957451938644958"
"manage","action","simulation","0.7983046460467786"
"manage","action","sports_and_racing","0.8239325393610274"
"manage","adventure","rpg","0.7463909276681824"
"manage","adventure","strategy","0.45054245956681466"
"manage","adventure","simulation","0.794103419142719"
"manage","adventure","sports_and_racing","0.7140018092835805"
"manage","rpg","strategy","0.620209166125598"
"manage","rpg","simulation","0.5492005686075228"
"manage","rpg","sports_and_racing","0.5425366237090378"
"manage","strategy","simulation","0.5695828088519554"
"manage","strategy","sports_and_racing","0.5092225473235018"
"manage","simulation","sports_and_racing","0.9193197046437771"
"game,","action","adventure","0.8378593935296905"
"game,","action","rpg","0.41458511668478143"
"game,","action","strategy","0.3895714847306084"
"game,","action","simulation","0.8321270076012866"
"game,","action","sports_and_racing","0.8545276489388579"
"game,","adventure","rpg","0.707335502074698"
"game,","adventure","strategy","0.4841584722203184"
"game,","adventure","simulation","0.8572969040690398"
"game,","adventure","sports_and_racing","0.7673866828979738"
"game,","rpg","strategy","0.637342935308376"
"game,","rpg","simulation","0.5898578469864005"
"game,","rpg","sports_and_racing","0.5544707893644123"
"game,","strategy","simulation","0.5598242734979049"
"game,","strategy","sports_and_racing","0.5112598106003992"
"game,","simulation","sports_and_racing","0.9359708948089495"
"fast","action","adventure","0.8214199079367923"
"fast","action","rpg","0.3475460239473356"
"fast","action","strategy","0.38857516285507704"
"fast","action","simulation","0.8035175523874253"
"fast","action","sports_and_racing","0.8530828398396684"
"fast","adventure","rpg","0.6812784441140777"
"fast","adventure","strategy","0.5667789925317069"
"fast","adventure","simulation","0.8802512605080731"
"fast","adventure","sports_and_racing","0.8005576998622335"
"fast","rpg","strategy","0.6861872506682476"
"fast","rpg","simulation","0.5986561371792594"
"fast","rpg","sports_and_racing","0.5443006661158047"
"fast","strategy","simulation","0.6160413336324768"
"fast","strategy","sports_and_racing","0.5403378792034097"
"fast","simulation","sports_and_racing","0.9104508850056103"
"city","action","adventure","0.8536121142238496"
"city","action","rpg","0.5253101316908774"
"city","action","strategy","0.4245873615331913"
"city","action","simulation","0.845533161245734"
"city","action","sports_and_racing","0.8234858844936808"
"city","adventure","rpg","0.7743089983021506"
"city","adventure","strategy","0.5026544236903003"
"city","adventure","simulation","0.8715984160918988"
"city","adventure","sports_and_racing","0.7476162056834516"
"city","rpg","strategy","0.657175878328679"
"city","rpg","simulation","0.6946759851144589"
"city","rpg","sports_and_racing","0.6294061481182017"
"city","strategy","simulation","0.6447077993618359"
"city","strategy","sports_and_racing","0.5548970742126587"
"city","simulation","sports_and_racing","0.9315093345888964"
"earn","action","adventure","0.8643181783805154"
"earn","action","rpg","0.47088711976465225"
"earn","action","strategy","0.44338826919849456"
"earn","action","simulation","0.8011461886690767"
"earn","action","sports_and_racing","0.8742936083538027"
"earn","adventure","rpg","0.7648653034030642"
"earn","adventure","strategy","0.5011956805014143"
"earn","adventure","simulation","0.8195968130542535"
"earn","adventure","sports_and_racing","0.7907836999369254"
"earn","rpg","strategy","0.6733076518047846"
"earn","rpg","simulation","0.608763277976542"
"earn","rpg","sports_and_racing","0.5741912517479483"
"earn","strategy","simulation","0.5853024304650997"
"earn","strategy","sports_and_racing","0.5430911241721891"
"earn","simulation","sports_and_racing","0.9014096860825154"
"challenge","action","adventure","0.8277848641152017"
"challenge","action","rpg","0.43016123990088007"
"challenge","action","strategy","0.36880269313468333"
"challenge","action","simulation","0.8137854149702801"
"challenge","action","sports_and_racing","0.8390644721174159"
"challenge","adventure","rpg","0.7164061964164447"
"challenge","adventure","strategy","0.483455555237359"
"challenge","adventure","simulation","0.8188146420463318"
"challenge","adventure","sports_and_racing","0.7291085545844697"
"challenge","rpg","strategy","0.6142783551425017"
"challenge","rpg","simulation","0.5559948694565848"
"challenge","rpg","sports_and_racing","0.5266619710258242"
"challenge","strategy","simulation","0.6094948877079062"
"challenge","strategy","sports_and_racing","0.4866873869202404"
"challenge","simulation","sports_and_racing","0.8906991414254127"
"together","action","adventure","0.8438650901012105"
"together","action","rpg","0.4515492395937839"
"together","action","strategy","0.4275350351333008"
"together","action","simulation","0.8053225807798565"
"together","action","sports_and_racing","0.8030798519459824"
"together","adventure","rpg","0.7204571969341188"
"together","adventure","strategy","0.5041255825442145"
"together","adventure","simulation","0.7967621818993202"
"together","adventure","sports_and_racing","0.6904845634433155"
"together","rpg","strategy","0.6392962745517414"
"together","rpg","simulation","0.5516407434140487"
"together","rpg","sports_and_racing","0.5140293266185869"
"together","strategy","simulation","0.6713537750389456"
"together","strategy","sports_and_racing","0.5642480836072806"
"together","simulation","sports_and_racing","0.89304066171682"
"16","action","adventure","0.8177553767336204"
"16","action","rpg","0.5001866936810273"
"16","action","strategy","0.40406235591150186"
"16","action","simulation","0.857053051004427"
"16","action","sports_and_racing","0.8678369651724802"
"16","adventure","rpg","0.7185130555622115"
"16","adventure","strategy","0.5131028474499234"
"16","adventure","simulation","0.8583279774880285"
"16","adventure","sports_and_racing","0.7432738639486153"
"16","rpg","strategy","0.6390627482978486"
"16","rpg","simulation","0.58652364707702"
"16","rpg","sports_and_racing","0.6312194829989394"
"16","strategy","simulation","0.4657543860959229"
"16","strategy","sports_and_racing","0.48988001251684477"
"16","simulation","sports_and_racing","0.9198224284600643"
"4","action","adventure","0.8295720697336578"
"4","action","rpg","0.46065804287625667"
"4","action","strategy","0.4159668474293452"
"4","action","simulation","0.8029388762835321"
"4","action","sports_and_racing","0.8678557926841142"
"4","adventure","rpg","0.7326202869941176"
"4","adventure","strategy","0.5312064157717653"
"4","adventure","simulation","0.8158497215914183"
"4","adventure","sports_and_racing","0.76927257987067"
"4","rpg","strategy","0.6573045814605616"
"4","rpg","simulation","0.5890120067911431"
"4","rpg","sports_and_racing","0.5471270558811814"
"4","strategy","simulation","0.6439732824569138"
"4","strategy","sports_and_racing","0.5145172025570534"
"4","simulation","sports_and_racing","0.9200860555181833"
"modes","action","adventure","0.7980501241124048"
"modes","action","rpg","0.4815214840937905"
"modes","action","strategy","0.3876074923328055"
"modes","action","simulation","0.8587978281969342"
"modes","action","sports_and_racing","0.8175229324260013"
"modes","adventure","rpg","0.7449745198594622"
"modes","adventure","strategy","0.4679314833949678"
"modes","adventure","simulation","0.8877015561916661"
"modes","adventure","sports_and_racing","0.736743802158914"
"modes","rpg","strategy","0.644631058181854"
"modes","rpg","simulation","0.6765771850807644"
"modes","rpg","sports_and_racing","0.5725632399880654"
"modes","strategy","simulation","0.5621859945859576"
"modes","strategy","sports_and_racing","0.45711237862710463"
"modes","simulation","sports_and_racing","0.9218612624878313"
"!","action","adventure","0.8487770988921696"
"!","action","rpg","0.486287712533379"
"!","action","strategy","0.37195079434826706"
"!","action","simulation","0.8461038547166952"
"!","action","sports_and_racing","0.885124230782505"
"!","adventure","rpg","0.6859404276292783"
"!","adventure","strategy","0.4925864147394784"
"!","adventure","simulation","0.868788274069447"
"!","adventure","sports_and_racing","0.7797152214321454"
"!","rpg","strategy","0.6787285404607488"
"!","rpg","simulation","0.5922977611992211"
"!","rpg","sports_and_racing","0.5989641249956523"
"!","strategy","simulation","0.5956561864511093"
"!","strategy","sports_and_racing","0.48230535856034173"
"!","simulation","sports_and_racing","0.9090121784197932"
"goal","action","adventure","0.8373437398837016"
"goal","action","rpg","0.45756902904201685"
"goal","action","strategy","0.38096459338201455"
"goal","action","simulation","0.7684866815501248"
"goal","action","sports_and_racing","0.8066514823756592"
"goal","adventure","rpg","0.6726334070694919"
"goal","adventure","strategy","0.4560128807423193"
"goal","adventure","simulation","0.8172475077219908"
"goal","adventure","sports_and_racing","0.7872075626466035"
"goal","rpg","strategy","0.7040715338835941"
"goal","rpg","simulation","0.5700686555168405"
"goal","rpg","sports_and_racing","0.5767177092416114"
"goal","strategy","simulation","0.5768070592835437"
"goal","strategy","sports_and_racing","0.5171929546083825"
"goal","simulation","sports_and_racing","0.9389382069165683"
"custom","action","adventure","0.8709550987581925"
"custom","action","rpg","0.4791526752550351"
"custom","action","strategy","0.38037138601667575"
"custom","action","simulation","0.7937125390039276"
"custom","action","sports_and_racing","0.8749412584006145"
"custom","adventure","rpg","0.6912271499632877"
"custom","adventure","strategy","0.41377380481877774"
"custom","adventure","simulation","0.7689310241435185"
"custom","adventure","sports_and_racing","0.7992692664765998"
"custom","rpg","strategy","0.6831646209840474"
"custom","rpg","simulation","0.5076853859685818"
"custom","rpg","sports_and_racing","0.5489363057582883"
"custom","strategy","simulation","0.5755227480364243"
"custom","strategy","sports_and_racing","0.4266663904104544"
"custom","simulation","sports_and_racing","0.8744679656013772"
"dark","action","adventure","0.840680977738399"
"dark","action","rpg","0.49173556163435456"
"dark","action","strategy","0.4505565391853963"
"dark","action","simulation","0.8198937938618222"
"dark","action","sports_and_racing","0.8877280607148301"
"dark","adventure","rpg","0.7507294219509109"
"dark","adventure","strategy","0.5360235379203602"
"dark","adventure","simulation","0.8196031199617815"
"dark","adventure","sports_and_racing","0.7503946944967534"
"dark","rpg","strategy","0.6636540533271706"
"dark","rpg","simulation","0.5468204804686642"
"dark","rpg","sports_and_racing","0.5353497526352445"
"dark","strategy","simulation","0.5582474352633033"
"dark","strategy","sports_and_racing","0.5093354455820951"
"dark","simulation","sports_and_racing","0.9272574026941796"
"traps","action","adventure","0.8158155115471667"
"traps","action","rpg","0.41564312503738327"
"traps","action","strategy","0.37606763384896336"
"traps","action","simulation","0.8203606129623765"
"traps","action","sports_and_racing","0.8340949288058076"
"traps","adventure","rpg","0.7075768327390458"
"traps","adventure","strategy","0.4303927609054711"
"traps","adventure","simulation","0.8276612080168758"
"traps","adventure","sports_and_racing","0.7132125071719462"
"traps","rpg","strategy","0.6728817593260006"
"traps","rpg","simulation","0.5788980773061069"
"traps","rpg","sports_and_racing","0.5230935448154693"
"traps","strategy","simulation","0.48776369069357517"
"traps","strategy","sports_and_racing","0.43804004556589976"
"traps","simulation","sports_and_racing","0.9097470286695007"
"beautiful","action","adventure","0.8333035911917649"
"beautiful","action","rpg","0.44548522618061376"
"beautiful","action","strategy","0.352280836237441"
"beautiful","action","simulation","0.8446278006452133"
"beautiful","action","sports_and_racing","0.8785092867004358"
"beautiful","adventure","rpg","0.7022292220095506"
"beautiful","adventure","strategy","0.505490001529994"
"beautiful","adventure","simulation","0.8591923013907937"
"beautiful","adventure","sports_and_racing","0.803120851113223"
"beautiful","rpg","strategy","0.6695897001889799"
"beautiful","rpg","simulation","0.6065615166092786"
"beautiful","rpg","sports_and_racing","0.5707763139082453"
"beautiful","strategy","simulation","0.6121480835871914"
"beautiful","strategy","sports_and_racing","0.4896196033039101"
"beautiful","simulation","sports_and_racing","0.9444725400371567"
"see","action","adventure","0.8268578513289959"
"see","action","rpg","0.44214017662245075"
"see","action","strategy","0.48104709158320863"
"see","action","simulation","0.8791982504318272"
"see","action","sports_and_racing","0.8933352959930064"
"see","adventure","rpg","0.7097016191763759"
"see","adventure","strategy","0.4936615972200687"
"see","adventure","simulation","0.836100415228193"
"see","adventure","sports_and_racing","0.7594646100451057"
"see","rpg","strategy","0.5860003585230168"
"see","rpg","simulation","0.5452495123391972"
"see","rpg","sports_and_racing","0.5149488102701512"
"see","strategy","simulation","0.6055654732293609"
"see","strategy","sports_and_racing","0.5154122328534761"
"see","simulation","sports_and_racing","0.9541950076232506"
"who","action","adventure","0.8761018454383804"
"who","action","rpg","0.47069127630440566"
"who","action","strategy","0.40533600922253027"
"who","action","simulation","0.8184228153524912"
"who","action","sports_and_racing","0.8544549874839585"
"who","adventure","rpg","0.7248613003815528"
"who","adventure","strategy","0.48741611686860653"
"who","adventure","simulation","0.8603974175493765"
"who","adventure","sports_and_racing","0.7783319986004138"
"who","rpg","strategy","0.6680701083160409"
"who","rpg","simulation","0.6556897962040479"
"who","rpg","sports_and_racing","0.5615206645590435"
"who","strategy","simulation","0.5842058306168666"
"who","strategy","sports_and_racing","0.5395871068634703"
"who","simulation","sports_and_racing","0.9458225389626171"
"move","action","adventure","0.8111378335708495"
"move","action","rpg","0.47161358813072013"
"move","action","strategy","0.43323801047606275"
"move","action","simulation","0.8255255368973683"
"move","action","sports_and_racing","0.833746123585512"
"move","adventure","rpg","0.7615879572142771"
"move","adventure","strategy","0.5403055672097847"
"move","adventure","simulation","0.8095725117526944"
"move","adventure","sports_and_racing","0.7509966999458575"
"move","rpg","strategy","0.6761946102312522"
"move","rpg","simulation","0.6009507833307667"
"move","rpg","sports_and_racing","0.620216548463766"
"move","strategy","simulation","0.5921829125962486"
"move","strategy","sports_and_racing","0.5705814194286346"
"move","simulation","sports_and_racing","0.9423458345090642"
"fun","action","adventure","0.8372948226289213"
"fun","action","rpg","0.4803089549020963"
"fun","action","strategy","0.4185619070411627"
"fun","action","simulation","0.8364108591630254"
"fun","action","sports_and_racing","0.8720989576932303"
"fun","adventure","rpg","0.7496379867142411"
"fun","adventure","strategy","0.5286865918803314"
"fun","adventure","simulation","0.8438647203800215"
"fun","adventure","sports_and_racing","0.7514613309010786"
"fun","rpg","strategy","0.72074341175861"
"fun","rpg","simulation","0.6388220568471885"
"fun","rpg","sports_and_racing","0.5596772100962537"
"fun","strategy","simulation","0.6142157226743968"
"fun","strategy","sports_and_racing","0.5336818168201417"
"fun","simulation","sports_and_racing","0.9378060060443517"
"pixel","action","adventure","0.8398426408429843"
"pixel","action","rpg","0.43725840635087454"
"pixel","action","strategy","0.44058473773650525"
"pixel","action","simulation","0.8983933860229804"
"pixel","action","sports_and_racing","0.852683619340646"
"pixel","adventure","rpg","0.6726709001904233"
"pixel","adventure","strategy","0.5181006996504782"
"pixel","adventure","simulation","0.8231817539741431"
"pixel","adventure","sports_and_racing","0.731873677816"
"pixel","rpg","strategy","0.6850732776478335"
"pixel","rpg","simulation","0.6335232812637552"
"pixel","rpg","sports_and_racing","0.521232565470454"
"pixel","strategy","simulation","0.6466451282843292"
"pixel","strategy","sports_and_racing","0.5535513306840188"
"pixel","simulation","sports_and_racing","0.9495199875398406"
"way,","action","adventure","0.8325724799601942"
"way,","action","rpg","0.45038211101077397"
"way,","action","strategy","0.3500216081769368"
"way,","action","simulation","0.8398147063257909"
"way,","action","sports_and_racing","0.7860225637018664"
"way,","adventure","rpg","0.7093063446643959"
"way,","adventure","strategy","0.44819261501245594"
"way,","adventure","simulation","0.8401195078219065"
"way,","adventure","sports_and_racing","0.7310802364101884"
"way,","rpg","strategy","0.7026847947135384"
"way,","rpg","simulation","0.6320537810978971"
"way,","rpg","sports_and_racing","0.6302712704527482"
"way,","strategy","simulation","0.5548502702744005"
"way,","strategy","sports_and_racing","0.506628156294623"
"way,","simulation","sports_and_racing","0.9485055230317303"
"need","action","adventure","0.8144643742160863"
"need","action","rpg","0.43289725468640905"
"need","action","strategy","0.35837475112940614"
"need","action","simulation","0.7971407977031125"
"need","action","sports_and_racing","0.8481787262866048"
"need","adventure","rpg","0.7440752186265855"
"need","adventure","strategy","0.47361927740024645"
"need","adventure","simulation","0.8243590622284283"
"need","adventure","sports_and_racing","0.7563648646534086"
"need","rpg","strategy","0.6365910804228855"
"need","rpg","simulation","0.5888847639609815"
"need","rpg","sports_and_racing","0.5105258365278172"
"need","strategy","simulation","0.5667651191218589"
"need","strategy","sports_and_racing","0.46038231052659784"
"need","simulation","sports_and_racing","0.9067299358870771"
"players","action","adventure","0.8467242694075363"
"players","action","rpg","0.4627041808228396"
"players","action","strategy","0.38989879692015794"
"players","action","simulation","0.7825330736750821"
"players","action","sports_and_racing","0.8240979977541559"
"players","adventure","rpg","0.7296852237875739"
"players","adventure","strategy","0.494271862173975"
"players","adventure","simulation","0.7826181565636076"
"players","adventure","sports_and_racing","0.7445072673855976"
"players","rpg","strategy","0.6804984477217997"
"players","rpg","simulation","0.561015907534416"
"players","rpg","sports_and_racing","0.5872679576247585"
"players","strategy","simulation","0.5647546604439668"
"players","strategy","sports_and_racing","0.5332807610665059"
"players","simulation","sports_and_racing","0.9460048716486951"
"by","action","adventure","0.8304768172219044"
"by","action","rpg","0.4103520027311911"
"by","action","strategy","0.3658029147790921"
"by","action","simulation","0.8161424209367959"
"by","action","sports_and_racing","0.8295290792846175"
"by","adventure","rpg","0.7202289070166458"
"by","adventure","strategy","0.4976407892388749"
"by","adventure","simulation","0.8275110839550551"
"by","adventure","sports_and_racing","0.7396075778119153"
"by","rpg","strategy","0.6738834850353769"
"by","rpg","simulation","0.5777012102906688"
"by","rpg","sports_and_racing","0.5485843416419842"
"by","strategy","simulation","0.5783161434577045"
"by","strategy","sports_and_racing","0.5029410385528942"
"by","simulation","sports_and_racing","0.9349215735920429"
"your","action","adventure","0.8435517580130129"
"your","action","rpg","0.4452499542895564"
"your","action","strategy","0.38948901847011175"
"your","action","simulation","0.8219475723198048"
"your","action","sports_and_racing","0.8423454180776384"
"your","adventure","rpg","0.7268745437168306"
"your","adventure","strategy","0.49072315665844"
"your","adventure","simulation","0.8598888301942152"
"your","adventure","sports_and_racing","0.7856961156830393"
"your","rpg","strategy","0.6642743739100748"
"your","rpg","simulation","0.6276083579535067"
"your","rpg","sports_and_racing","0.5954750643912193"
"your","strategy","simulation","0.5990654983281041"
"your","strategy","sports_and_racing","0.5352099289919637"
"your","simulation","sports_and_racing","0.9391739770070242"
"team","action","adventure","0.8467457553781863"
"team","action","rpg","0.4840540438481031"
"team","action","strategy","0.4604347411421085"
"team","action","simulation","0.8384252617009719"
"team","action","sports_and_racing","0.8768271404670936"
"team","adventure","rpg","0.7235868194506158"
"team","adventure","strategy","0.5831199174260228"
"team","adventure","simulation","0.856402633318422"
"team","adventure","sports_and_racing","0.7946664617290751"
"team","rpg","strategy","0.66630728132578"
"team","rpg","simulation","0.6151709051464269"
"team","rpg","sports_and_racing","0.6220352978340992"
"team","strategy","simulation","0.6551992201935228"
"team","strategy","sports_and_racing","0.5903879651816012"
"team","simulation","sports_and_racing","0.942093718372405"
"physics","action","adventure","0.7880596201138456"
"physics","action","rpg","0.40033327274976493"
"physics","action","strategy","0.34535160091856976"
"physics","action","simulation","0.8188171628054547"
"physics","action","sports_and_racing","0.8253092099888371"
"physics","adventure","rpg","0.727111542385478"
"physics","adventure","strategy","0.44148676376515744"
"physics","adventure","simulation","0.8205831521376306"
"physics","adventure","sports_and_racing","0.7492091696458621"
"physics","rpg","strategy","0.570157884189942"
"physics","rpg","simulation","0.5528182284328867"
"physics","rpg","sports_and_racing","0.5330019999607516"
"physics","strategy","simulation","0.5587665212771562"
"physics","strategy","sports_and_racing","0.48997547362955624"
"physics","simulation","sports_and_racing","0.9329130477637498"
"enemy","action","adventure","0.8368139417700026"
"enemy","action","rpg","0.46977525717292146"
"enemy","action","strategy","0.3985605120990169"
"enemy","action","simulation","0.8457776520909599"
"enemy","action","sports_and_racing","0.8584514844056068"
"enemy","adventure","rpg","0.7638363948072618"
"enemy","adventure","strategy","0.5171553863783271"
"enemy","adventure","simulation","0.8741114868537357"
"enemy","adventure","sports_and_racing","0.7799951036488538"
"enemy","rpg","strategy","0.6492528829832656"
"enemy","rpg","simulation","0.6099316880462512"
"enemy","rpg","sports_and_racing","0.5840622112912046"
"enemy","strategy","simulation","0.5630478609166898"
"enemy","strategy","sports_and_racing","0.515118146459473"
"enemy","simulation","sports_and_racing","0.9444106400673558"
"much","action","adventure","0.8731130680362348"
"much","action","rpg","0.4789768912052272"
"much","action","strategy","0.36255420986493947"
"much","action","simulation","0.8103836321631257"
"much","action","sports_and_racing","0.8339266429070188"
"much","adventure","rpg","0.7320654956384562"
"much","adventure","strategy","0.4910708818121676"
"much","adventure","simulation","0.8462578512540996"
"much","adventure","sports_and_racing","0.7788340452641274"
"much","rpg","strategy","0.7153269169492544"
"much","rpg","simulation","0.6414023525423301"
"much","rpg","sports_and_racing","0.5525054054284628"
"much","strategy","simulation","0.6077706292141967"
"much","strategy","sports_and_racing","0.5229560804888074"
"much","simulation","sports_and_racing","0.9235456991802155"
"my","action","adventure","0.84050787292538"
"my","action","rpg","0.4162985289449872"
"my","action","strategy","0.40823338292858574"
"my","action","simulation","0.8660456779310172"
"my","action","sports_and_racing","0.857384125831777"
"my","adventure","rpg","0.6563116350682932"
"my","adventure","strategy","0.49711039102078836"
"my","adventure","simulation","0.8703127726812788"
"my","adventure","sports_and_racing","0.8242136376816701"
"my","rpg","strategy","0.6238671919895514"
"my","rpg","simulation","0.4975700947974501"
"my","rpg","sports_and_racing","0.5893560643703971"
"my","strategy","simulation","0.5489872421347428"
"my","strategy","sports_and_racing","0.5410647501646352"
"my","simulation","sports_and_racing","0.932981633675122"
"features:","action","adventure","0.7968733807271172"
"features:","action","rpg","0.44591832855431923"
"features:","action","strategy","0.37185024531901645"
"features:","action","simulation","0.7907735757803604"
"features:","action","sports_and_racing","0.8406052076558754"
"features:","adventure","rpg","0.7515782938748515"
"features:","adventure","strategy","0.4943798086826071"
"features:","adventure","simulation","0.8176077762670295"
"features:","adventure","sports_and_racing","0.7645108468299979"
"features:","rpg","strategy","0.6579238044003867"
"features:","rpg","simulation","0.5745376501233587"
"features:","rpg","sports_and_racing","0.5734724402972061"
"features:","strategy","simulation","0.5759722487702776"
"features:","strategy","sports_and_racing","0.5450783889202344"
"features:","simulation","sports_and_racing","0.9217839950738339"
"every","action","adventure","0.842692718409478"
"every","action","rpg","0.4818013090271995"
"every","action","strategy","0.39479433399661856"
"every","action","simulation","0.8192867350880275"
"every","action","sports_and_racing","0.8414845725044359"
"every","adventure","rpg","0.7565941152431884"
"every","adventure","strategy","0.5268520034577772"
"every","adventure","simulation","0.8293672963054497"
"every","adventure","sports_and_racing","0.7627693497378805"
"every","rpg","strategy","0.6367140237989267"
"every","rpg","simulation","0.5857677002211282"
"every","rpg","sports_and_racing","0.5616005908346545"
"every","strategy","simulation","0.5961922126519441"
"every","strategy","sports_and_racing","0.5588563815848232"
"every","simulation","sports_and_racing","0.9178060167440064"
"design","action","adventure","0.8168003642720384"
"design","action","rpg","0.38420094336401034"
"design","action","strategy","0.3674795885603752"
"design","action","simulation","0.7629711288857363"
"design","action","sports_and_racing","0.7912707497929878"
