"id","about"
"658550","Minimal physical puzzle with explosions. The player's goal to keep the blue ball on the platform for 3 seconds in order to pass the level.
▪ 60+ Levels
▪ Achievements
Trading Cards
Emoticons
Credits
""Zup!"" powered by Clickteam Fusion 2.5
The basis is taken an example of Sergio Andre
Special thanks to 
Snaws
Music by Ann Sharova
 
"
"1396380","36 achievements!
The player can choose from 2 characters - a swordwoman and an archer.
Several locations and bosses are available.
Skill tree - level up and become the strongest.
Quests - complete tasks and level up.
Nice ability animations.
 
"
"1311310","Escape from the hospital is a small quest puzzle. You find yourself in an abandoned hospital for unknown reasons and you have no choice but to start looking for a way out. On your way you will meet various monsters and not difficult puzzles. The playing time is about 30-40 minutes.
"
"498660","Inspired by two not so different worlds, Mind Spheres brings you an exclusive and awesome experience. A physics puzzle with minigolf + pinball unique mashup. Figure out puzzles in order to proceed to the next level.
Interactive objects and physics simulations;
50 different maps, difficulty increases every level;
Smooth piano music, relaxing sound design and visuals.
 
"
"1333500","Combat Mech VR
 is a casual VR shooter inspired by Mecha Animes. Made for fans who love playing with action figures:
 piloting a robot as if you are playing with an action figure; shoot or blast your way through enemy robots and spaceships
 all the actions takes place inside the roomscale area. No locomotion is needed
 simple control scheme. Only requires one controller to play
 
"
"1608210","Destroy all enemies, beware of deadly traps and sniper ambushes. Shoot the red barrels to blast your foes once and for all! Only the best of the best to defeat the evil Skull. Will you be able to defeat all rivals and get to the end?
Features:
- Old school gameplay
- Nice pixel art
- Nice soundtrack
"
"503900","Satisfy your hacking and slashing needs in colorful and mushy candy world. 
Crush those flying candies and fruits with candy canes and make Pappa Candy happy!
Avoid those nasty time bombs at all cost!
Experience the most fun you can have in virtual CandyLand.
More features to come on the request of player feedback!
Requires HTC Vive.
"
"1770360","Desert Magic Adventures is an endless arcade game with roguelike elements.
Play as a brave battle mage who passes through the desert catacombs
and searches for his way to freedom. Break through the crowds of dangerous enemies and improve
your magic skills.
Features:
- Random level generation.
- Leveling up the character.
- Nice graphics.
"
"1108190","In the hidden object adventure ""Victorian Mysteries: The Yellow Room"" a young woman is attacked and murdered in the middle of the night inside a locked room. There are only two ways out: a dead- bolted door and a single window blocked by iron bars. How did the murderer escape? Solve this perplexing conundrum and thrilling riddle...
"
"1470280","The Last of Anime is a cool open-world shooter. Your task is to clean up the destroyed city. A pistol, submachine gun and sniper rifle will help you defeat your enemies. Explore the area, fight with opponents and enjoy the beautiful scenery.
Features
 Beautiful character
 Three types of weapons
 Two types of dangerous enemies
 Dynamic gameplay
 Post-apocalyptic world
 
"
"654610","Mr. Dubstep is a fun platformer with many colorful levels. The goal of the game is avoiding obstacles with various mechanics.
You can jump, change gravity and dash forward. Use those mechanics to master different levels.
Game Features:
 25 Levels with 5 different themes
 3 mechanics: jump,dash,change gravity
 High Quality textures, 4K support
 Unlockable Characters
 
"
"419130","A Fighting game combined with a BRAWLER! 
With a huge sword, rocket launcher and a FLAMETHROWER! 
The game is a 3D, third-person, arcade-style, action-game that combines the tactical and skill-based combat of a Fighter with the progression, overwhelming odds, and awesome boss battles of an old-school Brawler!
"
"585690","Minimalism - platformer with a lot of levels, made in minimalist style - which is a cube protogonist. The game is a kind of labyrinth consisting of levels, to go between them you need to open the doors with collected keys.
Features:
- 30 increasing complexity as you progress through levels
- Minimalistic design
- Good music
"
"546090","Trip to Vinelands is an arcade retro hardcore maze wanderer minigame. A weird underground-indie experience for your desktop with original audio and art.
"
"1781350","Fireboy & Watergirl are back. This time you'll have the help of the forest fairies to complete 30 new levels.
In this platformer game you have to control both characters as well as the helping fairies in order to get to the finish doors of each level.
Solve the puzzles, beat the times and collect all the diamonds! 
Play alone or with a friend to join Fireboy and Watergirl in this adventure!
"
"710780","Tap to jump on moving platforms and travel the sky. Don’t fall, it hurts! Seriously!!
FEATURES:
- Addictive one-touch gameplay.
- 30 built-in characters with cute blocky style.
- Daily reward system.
- Easy achievments
- Custom achievements
"
"546090","Trip to Vinelands is an arcade retro hardcore maze wanderer minigame. A weird underground-indie experience for your desktop with original audio and art.
"
"675940","About:
SpaceShot - a complex arcade game in which you must destroy the alien invaders and collect bonuses. Three exciting game modes that do not let you get bored. This is an ideal game for killing time.
Game Features:
• Three exciting game modes 
• Items and bonuses
• Perfect game for killing time
• Pleasant graphics 
• More than 4500 achievements 
• Gamepad support
• Low price
"
"560710","Leap Up No Jutsu
 is a simple casual game will help you kill some time. Jump between two bamboo to void the falling spear.
Key Steam features:
- Runes!
- Achievements!
- Leaderboard!
- Five characters!
- Random weather!
"
"1993520","Seasons
 is a precision platform that the player must overcome the challenges of each season of the year and reach the end of the level.
 Simple and precise controls (jump, double-jump and dash) 
 Stunning pixel art and fluid animations, with 4 backgrounds each based on a season 
 Varied gameplay in more than 30 stages with different mechanics 
 
"
"1201630","A really cool 3d platform game, lots of extreme adventures with our friend Miner, now we have the option Double Miner and the adventure gets a lot cooler.
Director's Cut version has unpublished scenes that have never been seen.
 Double Miner Super Fun
 Unpublished scenes.
 Fun 3D Levels
 Radical Movements.
 Cool Food power ups.
 Kids love this game.
 
"
"1045010","Hardcore rouge-like game about journey from faraway place to Moscow. Use your garden tools to clean your path from mutants.
 - 3 playable characters
 - 100+ items
 - 82 Russian real cities
 - TV propaganda
 - 3 seasons. Summer, Winter, Off-Season
 - Deadly bosses
 - Become liberal or communist
 - Wooden toilet
 
"
"802810","Minimalistic arcade platformer. You are able to move only in one direction, can you get through it?
35+ Level
150+ Achievements
Trading Cards
Emoticons
 
"
"1200580","One Gun Guy
 is a straight forward no nonsense action platformer, 
one giant level
 littered with player 
upgrades
, hazards to tackle, enemies to destroy and a boss to kill. After conquering the base difficulty take on this precision platformer's 
Hard Mode
 in your underwear!
 
"
"575920","One man strandet in space,
Limited air,
His space ship in ruins,
Now this brave adventure must jump to survive,
Now he must become Felix Jumpman.
Felix Jumpman is a action based game, were you play as Felix jumpman,
who has to jump from comet to comet to collect air tanks and reserve part for his space ship,
so how far can you jump ?
"
"1417720","Gemini is an action tower defense game, where your goal is to protect the crystal while keeping yourself alive.
Explore the worlds, fight monsters, get upgrades, and much more!
Features
 5 Different Worlds, 25 levels, and 125 waves to fight for!
 64 types of equipment and upgrades.
 Many monsters and bosses to fight and get loot from!
 
"
"928840","Cybarian The Tme Travelling Warrior is a classically inspired arcade action game, with a mixture of modern and retro gaming tropes.
The game is an amalgamation of old school 2d platformers and side scrolling beat em’ ups.
Features
Beautifully animated and expertly realised retro style pixel art.
Epic boss battles! Expand your abilities!
Explosive and engaging combat!
Classic platforming.
 
"
"454100","Challenging 2D platformer with simple graphics and great chiptune soundtrack. Try to get out of a dangerous dungeon full of enemies and traps.
Features:
Minimalistic graphics 
Hardcore gameplay 
Great original Soundtrack
Many levels
Enemies blast if jump on their heads
Coins! Who does not like a coins?
Can you pass all the tests and get out of a dangerous dungeon?
"
"790930","Primitive Shooter - an interesting and exciting game, made in a minimalist style! Take on the role of the main character, shoot out from enemies, set new records and all this under pleasant music! The game has many waves (levels), each of which has more and more opponents. As you progress through the game, you will receive a variety of weapons that will help you through more difficult levels.
"
"703940","Ball 2D is all about reflex and strategy. Are you good enough to master the game? Play and find out. You will have tons of fun thanks to it.
Features:
5 Game Modes (Soccer, Real Soccer, Hockey, Tennis, Darts)
24 Stadiums
Multiplayer
Realistic Physics
T-Shirts Customization
Replays
Statistics
 
"
"448070","Volunteers fight in a bloody contest for freedom and money. Play as one of three volunteers armed with their favorite weapons, survive waves of enemies and bosses. Red Risk will put you into a bloody tournament, will you survive?
3 players co-op;
Eat, drink and fill your ammo in order to survive;
Elite monsters with unique set of skills to hunt you down.
 
"
"1851640","If you like the adventures and cars then 
Police Hot Pursuit
 is for you! Take a car or even a bike and let the adventure begins! 
Escape the cops and avoid obstacles as long as possible. 
Game Features: 
- 5 cars, 1 bike & 1 motorcycle available to use 
- Weather changes like dense fog
- Collectable items which will help you to escape the cops
"
"449680","SAMOLIOTIK is a stylish shoot-em-up with different enemies, bosses, colour palettes, power-ups, set in different eras. In this game you will fight Adolf Gutler,The Illuminati, and other creatures.
"
"922510","Classic 2D platformer with graphics drawn on paper.
You play for a purple ghost jellyfish.
Help her overcome all the obstacles to get home.
 
 unusual graphics
 intuitive control
 no enemies
 think your way
 
 find out the developer's secret at the end of the game 
 
 
"
"467370","Escape This
 is a casual puzzle game where the main objective is for the player to complete the given stage. 
Each stage is selected at random.
All maps can be edited and you are also able to create your own unique maps and share them with the rest of the community.
Can you escape?
 
"
"1555160","The Beinbee frog always lived in its swamp and did not interfere with anyone, until it was whirled into a whirlpool and found itself in a closed labyrinth. Help the frog to get out through the almost impassable areas to the frog Beinbee
- light music;
-good graphics;
-simple management;
- interesting gameplay;
"
"569610","Distant Space are present the arcade game of cosmic fights in arcade style of the 80's, this is a game where you can control the spaceship and forced to destroy extraterrestrials, which are moving in the certain order.
26 unique levels, fights against bosses and ear candy music of that era emphasize style of the Space Distant game.
"
"1101760"," CRAZY DRIVER 
 - is an endless car chasing game where you have to avoid police for as long as possible. The goal is to collect as much cash as you can avoiding your car crashing.
 Features: 
  variety of vehicles to chose from
  addicting racing gameplay
  7 types of vehicle
  atmosphere of madness
https://store.steampowered.com/app/1101760/CRAZY_DRIVER/
 
"
"1138320","Area 51 Defence 
 Fight against naruto runners and defence the secret of Area 51 at any costs. Don't let them sneak up on you!
Features:
 fighting against naruto-runners
 endless waves of enemies
 
"
"2414240","BE CAREFUL!
 A CRAZY GUY IS OUT THERE, AND HE HATES FARMERS AND DOGS.
In this game, you control a crazy guy, and you have to kill some dogs, some farmers and even some demons.
But relax, because you have a double barrel shotgun for blowing heads, a chainsaw for a saw and a hammer for... hammering.
And why all this? well, we can say that this ""crazy guy"" is very fond of coffee.
"
"2398020","""Tuk Tuk Race"" is a game in which you race in a tuk-tuk.
Ride a tuk-tuk and try to win the race!
Let's drive in the nature of beautiful graphics in a tuk-tuk.
Now, please enjoy this funny racing game.
A tuk-tuk is a three-wheeled vehicle.
Aim to win the race!
Ride through the natural landscape in a tuk-tuk.
Win the race and get the car paint!
[Notice] The developer of this game is not Martian.
"
"2417060","Cut the rival clones down using your katana and decimate them using your gun and kunais. Survive for as long as you can to progress to the next level where enemies get faster, more accurate and more unforgiving.
Featuring
Brutal Cuts
Nasty Slashes
Deep Lacerations
Gnarly Stabs
Guts
Blood
Gunshots
Katana Skills
 
"
"2073630","When swords won't cut it, you must bring a knight to a gunfight.
Fight Fearsome Foes
Battle Brutal Bosses
Game Features
 Room clearing close quarters combat
 Boss battles
 Guns
 Secondary throwable weapons
 Unlockable perk system to buff your character
 Usable items
 Passive items
 Procedurally generated dungeons
 Good jokes for people who like bad jokes
 
"
"880730","Game Features:
 Over 200 different items to unlock by completing tracks 
 Bullet time works fantastic to aim rockets with precision 
 Race against Leaderboard Ghosts and defeat them to rank up 
 Live Events to compete for unique items 
 
"
"2395190","A simple physics-based platformer that has a changeable perspective, allowing levels to be played using a combination of precision and momentum platforming. The initial early access version has 20 gym style levels with static based obstacles.
"
"1686350","You had experienced many adversities in your life, but that one are going to decide your fate. Would you survive on unknown land?
To find out, you will need to craft, build, defend yourself from monsters and gather resources 
Become a truly colonizer and try to escape it, good luck lost soul.
Good Graphics
Addictive Gameplay
Long Story
Open World
 
"
"2249510","SpearHeads is a casual competitive deathmatch game where players gather spears within a 2D arena and use them to eliminate their opponents. The last players standing will score a point. The first colour to the final point wins. Single players may also use the obstacle course and a spear-throwing range for practice.
"
"2094420","You spent the night out for once and end up getting kidnapped. Solve puzzles and fight enemies to make your way home.
Immersive experience
Atmospheric, believable locations intensify the horror experience.
Survival Horror Elements
Resource management and multi-step puzzle solving with varying difficulties.
Unique Environments
Multiple levels with a variety of enemies and weapons.
 
"
"2356930","Roguebot is a fast-paced Roguelike shooter. It is set in a dystopian steampunk future where all humans have died. The main character must defeat an evil AI,  which controls all other robots. By getting upgrades, the roguebots AI gets smarter. It can use different weapons and attachments that enemy machines drop when they are defeated.
"
"2394170","Bouncy Motors is a fun car game where you drive a car that bounces like jelly over various obstacles. Make your way to the finish line to complete the level. Be extra careful when driving on ice, and avoid the red zones!
"
"2408330","Explore the new BoltGun(TM), fire huge bolts into enemies, then explode them!
"
"2402770","Let's play a new retro twin stick shooter arcade game called BLASTER ARCADE. BLAST INSECTS before INSECTS BLAST you. Collect coins. Level UP. Score a million points to win the game. Play BLASTER ARCADE in single player and multiplayer modes. Wanna Arcade? Let's play BLASTER ARCADE!
"
"2406950","SurvivalEXtreme combines two unique game modes: Multiplayer and SinglePlayer.
Customize your character and playstyle as you build a reputation, and unlock upgrades.  Legends are made here. What will yours be?
Survive waves of demons with 3 other players to earn more money and buy parts for your character
"
"2394600","Measure 7 times and cut once! 
The indie-casual game of Last Day of Zombies comes to confirm this principle once again. 
The main mission is to finally destroy all the zombies from all the levels. Build your own attack plan to destroy each of them. From level to level it becomes more difficult. 
Let's see you in action !
Game features :
- 30 levels
- Limited time
- Score
"
"2322660","Blood Strike is a free FPS game.We have many different types of modes for players to choose.
Bomb:
Classic:
Mutation:
Unique Mecha:
Adventure mode:
You can find it clearly in the lobby, including many sub modes waiting for your exploration.
Now the battle is on, there are various modes and weapons for you to explore! Call your friends and join us,get into the battle field now!
"
"2216430","It is an action shooter that defends the world from giant machos.
Take the dumbbells
The evil macho scientist Dr. Mountain has created the Macho Weapon to destroy mankind.
If this is not done, the world will end.
You, the righteous macho, stand alone against him with dumbbells in your hands.
Defeat these gigantic macho weapons with terrifying destructive power and protect the world!
"
"2394460","You have been commissioned to collect and research space minerals by destroying asteroids near your space shuttle. With your growing inventory of materials and new knowledge you build additional modules on your shuttle continuously expanding it into a self sustaining space station eco system.
"
"2394130","Welcome Potion Crafter!  Lets Make A Potion is a casual puzzle like experience where you have to collect the correct potion ingredients and avoid collecting the wrong ingredients.  By completing potions they will become more difficult to complete and you will need to be quicker!  How many potions can you create?
Features:
Easy Controls
Increasingly Difficult Speed
Increasingly Difficult Recipes
"
"2390750","Guide the lost Doppas to the spirit world by controlling their path in this endless journey. ""Doppa"" is a small survival game with the goal of getting the highest score by sending as many Doppa creatures to their final destination.
"
"2266010","The Reacher
RUN, SPRINT, JUMP, SLIDE and SWING
Against the obstacles and the traps, find your way to reach the goal.
This is a 3d Platformer game with simple but colorful visuals.
Best for people who like Speedruns
Features;
Imersive Levels
Replayablity
Time counter for Leaderboard
Colorful Visuals
Rocking Tracks
 
"
"2334390","CUBERUN is an Indie game, and the purpose of the game is to reach the final level and not hit the obstacles. 
After you end a level, you will get some achievements. With these achievements, you will customize your Steam profile.
Game Features:
*Lots of levels
*Lots of achievements
*Challenge yourself in the hardest levels
"
"2320170","'Medieval Coin Hunt' is a medieval horror game that throws you right into medieval times. You must conceal yourself in the shadows and find the coins without making enemies aware of your presence. During this scary horror game, you will be forced to endure horrific torture and pain in order to complete the game. Embark on this journey at your own risk
"
"2361940","Be warned, the greatest Ninja Golfer of history is back 
Ninja golf 2 is an unofficial sequel of Ninja golf Atari
A little game, Vampire Survivors like, with great boss fight. And with scoring and speedrun méchanics. Have fun
"
"2380520","The game concept is easy. It's a parkour game. you need to reach the next parkour ground and dodge the seagulls. But its not as easy as it looks.
Can you get the highest score?
"
"2384800","Starjet 3D Space War Shoot 'em up
Fly a Starjet, fight other fighters and destroy enemy destroyers. In the game you have 6 levels of different difficulty at your disposal. The game is just a fast 3D flight simulator Shoot 'em up where you control the jet with the mouse and use w and s to adjust the speed. Laser weapons are used in combat.
"
"2389000","It is a game that clears the dungeon by avoiding numerous monsters using the main character's skills.
It's a 3D quarter view game.
Let's use gas, punch, uppercut, rolling, defense, running, throwing, etc. well.
Let's solve the dungeon puzzle well.
Let's make good use of the dungeon traps.
"
"2363960","Simple and entertaining 2d game, for two players locally, in different scenarios, very easy to play with just a keyboard, a few keys, and see who is the most skilled on each map, in a house, factory or laboratory, your you decide!
"
"2373030","Simply Survive is a 2D bullet hell survival experience where you the player battle through waves of enemies to just survive as long as possible. 
There is no ending. There is no winning.
Simply Survival.
Crafitng
The game features a simple and intuitive crafting system where you can craft things from ammo to health kits.
"
"2381690","Monkey Business is a simple, one-person clicker game with one goal in mind, get more bananas! Every click is one banana spawned from the gods and put on your desk. The more clicks the more bananas, and the more bananas the more your computer has trouble rendering them. Spawn as many bananas as you computer can handle!
"
"2376390","Sea Dove is a short fishing and exploration game set on a mysterious planet.
Catch 5 different kinds of fish each with increasing difficulty.
Mouse and keyboard are required.
Warning!
This game contains flashing lights that may make it unsuitable for people with photosensitive epilepsy or other photosensitive conditions. Player discretion is advised.
"
"2350430","Dirty Streamer Puzzle is a short puzzle game with a beautiful and hot streamer girl. High-quality art, relaxing music and spicy atmosphere. Awesome for relax after a day at work.
Features:
• Simple and additive Gameplay
• Original HD Artworks
• Relaxing music
• The best way to spend your night alone!
"
"2369170","Dominus Solaris is a shoot 'em up game inspired by old cellphone games. Filled with dozens of enemies with unique bosses, backgrounds, lights and retro effects. The game has a total of 6 rounds, each having 3 normal waves and a final boss. Embark on the fight to free the Earth from the Skolovan Empire's oppression!
"
"2370300","2D side view action game!! 
There are two stages with a normal stage with
 conversation events and a hard stage with a time limit! !! 
Which one will you play?
"
"2338410","Malware Derby
High octane car combat arena shooter set inside of computer. You playing as virus who is forced to fight other viruses to advance further inside of computer to get information or cause havoc. 
Features:
-8bit graphics inspired by ZX Spectrum
-FM Synth Soundtrack
-Fast paced action
-FPS controls
-28 arenas
-4 playable characters
"
"2098080","Go Go Jump!! is a survival platforming adventure! 
Take on all the Jump masters to earn your badges or compete in various Survival and Challenge scenarios!
Other Game Modes Include:
Survival
Boss Rush
Challenges
The controls are simple so anyone can play! Just move left, right and jump- EASY! 
Just make sure to dodge the obstacles that come your way! That's the HARD part
"
"2369550","Mike was in the road until the gas runned out. Now, he's in the middle of nowhere and it looks like there is some zombies and monsters ahead. You have a gun, a flamethrower, a chainsaw and your feet.
In this 80's thriller platform game you can kick, shoot, fire and rip apart zombies and monsters. You can fight with a ghost boss and slide down, fighting against gravity and robots.
"
"2367570","Slime Mutation is a top-down arena shooter, 
your embody a slime who must face waves of creatures and survive.
For that you will find different objects that you can improve.
You will be able tu upgrade the capabilite of your slime in a shop with the money acquired in your game
Slime Mutation is a little rogue-like survivor indie game and develop by one person.
"
"2372620","o7
 is an infinite vertical scroller where the floor is 
Lava
, you have to go up as fast as possible and try to stay alive.
The lava is constantly raising and accelerating.
This game was originaly made in 48H during a Game Jam.
o7 features an 
Online Leaderboard
 even if the game is only solo (for now).
"
"2353190","Night of Spirits is a solo or online horror game for up to 4 players, where the main objective is to hunt down the ghosts that haunt the city. You will have to use your tools to hunt down the spirit, from buying the necessary components to building your own tools, you can also sell the relics you find from each ghost.
"
"2336660","Being in a wheelchair will not stop you from surviving the zombie apocalypse and reuniting with your friends. You will zoom past hordes of zombies, kill the ones you need to, and find keys to unlock passageways in this retro top-down shooter. Your friends are waiting for you at the Sus Bus.
"
"2325640","Sexy Nurse Puzzle is a short puzzle game with a beautiful and hot nurse. High-quality art, relaxing music and spicy atmosphere. Awesome for relax after a day at work.
Features:
• Simple and additive Gameplay
• Original HD Artworks
• Relaxing music
• The best way to spend your night alone!
"
"2112540","The Prowler Hell is a post apocalyptic action platformer where you have to find a way to survive and escape from the horrors of the wasteland.
 Key features
* Physics based rope mechanic
* Playable Vehicles
* Crazy Boss Fights
* Fast paced
* Crazy Stuff
"
"2363440","Orbital defense unit returns to the roots of the arcade classic Asteroid as a 2D top down space shooter.
Survive an endless, ever-increasing rain of asteroids. Collect weapons and nuclear bombs to defend yourself and find gems in the rubble for extra points.
Defend to the bitter end!
Survive as long as you can!
"
"2256360","Piggy's picnic is interrupted by a curious parasitic alien who captures anything that catches its eye. Run as fast as you can while encountering many of the parasite's past victims throughout the galaxy.
Check out my previous game, Crowtel Renovations, here:
https://store.steampowered.com/app/573520/Crowtel_Renovations/
 
"
"2359500","Outline
""Tagger Mascot"" is a FPS short survival action horror game. Enjoy a game of tag with the cute mascot!
Stage
 A quiet residential area with little foot traffic where multiple disappearances have occurred.
Additional Information
・Estimated playtime is around 30-60 minutes.
・There are two possible endings.
・Regardless of profit, we permit live streaming of this game.
"
"1741650","Iron Age is a First-Person hack and slash with random item mods and semi-randomized dungeons. A classic dungeon crawling experience.
Hitbox based melee combat
Procedural generated dungeons with several bosses
Randomized loot attributes
Delve while avoiding deadly monsters and traps
Customize your character's appearance
Build off a branching skill system
 
"
"1758990","Break blocks and get shot at in this chaotic cross of bullet hell and brick breaker. Bounce a ball and dodge projectile patterns that spawn whenever you break a block, while controlling the ball and using abilities to clear levels.
Gameplay Modes:
Levels:
 Play through a number of challenging levels 
Endless Mode:
 See how long you can last in this mode of infinitely spawning blocks 
 
"
"2342230","Welcome to the mainland of Zelasda, where you can play the role of a survivor or use various props to evade the pursuit of regulators, crack the cipher machine, and escape from the manor to win!!!
"
"2343120","Deep Space Scoundrel is a rogue-like space adventure where you use a variety of classic arcade mechanics to explore the universe, customize your ship, land at spaceports, and fraternize with other aliens and low-lives. Use a galaxy of customizable guns and ship parts to build the perfect battle unit and blast through the epic armies hunting you down.
"
"2329490","Enter the supernatural world of the Phantom Hunter - a bullet hell platformer that will put your skills to the test! Dodge deadly attacks, explore hidden treasures, and unlock powerful upgrades as you exterminate ghosts in this 8-bit adventure. Are you ready to become the ultimate ghost hunter?
"
"2218760","Enter this science-fiction mystery in first-person. In front of you is an abandoned research zone. An experiment has become unstable, and you must find a way to stop it. Travel by land, air and sea to complete your mission. Radiation makes it dangerous to work outdoors. A skilled player can complete this game in a few hours. The game uses Raytracing to compute global illumination in real-time.
"
"1626060","Defend your ship from mythologic creatures by building canons, guns and turrets. Find treasures and gold to improve your ship and get further.
features
 Basic crafting system to build torrets, guns, cannons and claws.
 Waves of mythologic enemies with materials to make new weapons and food.
 Treasures and gold to improve the attributes of weapons and ship.
 
"
"2207910","Speedrun the trail of coins as you slash enemies, shield enemy fire, and avoid obstacles until you battle the Greedy Slime Monsters in this thrilling turned-based RPG style side scrolling platformer. Use your coins and experience to purchase items to aid you in your fights, as the action gets progressively more difficult.
Wishlist Today!
 
"
"2329980","Scavenger is an atmospheric 3D linear adventure with a captivating story about two beings from different worlds. Together with his newly found friend, our hero ""Kiro"" explores an underground mine of a long gone civilization in hopes of finding an exit. On their adventure they are met with enemies as well as closed doors which need to be opened.
"
"2347950","Inspired by the 8/16-bit classics; Eloriasha is a harccore old school action-platformer about a man's strange journey to save the world. Run, jump, attack, slide and shoot your way through 6 action-packed levels!
Also included is...
- That Retro Feeling!
- Cool and Creative Stages!
- Scary Bosses!
 
"
"2187130","Join the guerrilla and take down the enemies on your vehicle in this 3D third-person shooting game! Gain EXP and upgrades by defeating enemies, choose new weapons and combat skills. Use gold gained from battles to buy tactical packs and combine them into your own combo and beat the enemies!
"
"2337610","Welcome to the plains of eternal dissent, fight honourable wars in this micro focused action RTS. Compete against other players in 1v1 skirmishes on the tracks towards 
GLORY
.
Your queen got trapped in a train, we found a track. All is well.
Intense 1v1 battles.
Practice your skills in a bunch of micro challenges.
P2P networking.
Steam lobbies.
 
"
"1832370","Solve movie charades, guess which pictures represent which movie names 
The game shows the name of the movie, you need to choose which pictures represent the name of this movie and click on them.
If you answer correctly, you get points.
If the wrong one you lose.
Collect as many points as possible by hitting the leaderboard table. And also get achievements.
"
"1981350","Hitstun is a turn based fighting game. Play cards in your hand to move and attack. Win the game by reducing your opponent's health points to zero.
 
Chain your Attack cards in a combo to show off your skills and deal more damage. 
Whether you like to play neutral, rush down, or zoning, express your playstyle with Movement cards.
Choose between 8 different characters with all unique card lists.
 
"
"2339160","This is an auto-scroller game where you control a heart to move up or down to avoid incoming obstacles while maintaining your HP. Other than obstacles, there will be damage zone in red and heal zone in green which decreases and increases the heart's HP. Make sure to manage your HP well to get the high score!
"
"2251500","A short dissertation project, please enjoy for what it is.
Crunch Time! Beat The Clock is a third-person action platformer. Jump, Fight and Blast your way through a variety of levels in order to beat the clock once and for all!
Time is finite, though you can regain it at the exchange of your health, so be careful where you step.
"
"2340250","In order to summon a demon, one girl must stuff herself to be the ultimate fatrifice! Help her expand into new shapes and sizes by feeding her!
FEATURES
A cute girl who gains weight.
A fun and lovable story.
Timed-clicking minigame.
Gallery to revisit your favorite moments.
Normal and hard difficulties.
2 endings.
Censored and uncensored options.
 
"
"2000110","Glory of War is a nostalgic strategic turn-based RPG that combines the SLG mechanics. No download needed. In this fantasy world, you will take a dangerous journey to recover your memory and protect the world. Collect powerful weapons, equipment and treasures from the demons to prepare for the last battle between light and darkness. Learn more in Glory of War!
"
"753970","Do you have what it takes to become the top Mafia overlord?
Create your City by building black market buildings. But choose wisely! Some Buildings are better than others and they must be placed with strategy for maximum effect!
Level up and upgrade your Crew to run jobs for you that give you Cash bonuses or special Powers!
Features City Building strategy and a full Leaderboard!
"
"1688600","You incarnate as a powerful knight of the Emperial Kingdom to bring justice and honor through your adventure in the world. Fast Paced Action Combat and Open World Adventure. 
No more Classes, Switch between Melee,Magic and Archery with scroll up/down.
"
"2239450","Hexagonal Explods is a game about exploding things! You need to defend your planet by defeating... strange aliens... yeah...
The game is a STG (Shooting Type Game) for beginners that feel overwhelmed with too many hard games to play.
Features
 Fun and beginner-friendly gameplay
 Cool visuals and music
 Controller support
 
"
"2328270","Island of the Dead is a video game where you, the player, are stuck on an island full of zombies, to win, you must kill them all.
Wave based enemies that follow you forever, ranging from 100 to 1000.
Regenerative health and ammunition pickups, making it easier to fight the undead.
Made with Unreal Engine 5 so that you can experience the latest in gaming.
"
"2315700","Gore Storm is an action roguelite horde survival game with twin stick shooter gameplay.  Fight off hordes of enemies, upgrade your weapons, soldiers, turrets, and base, survive as long as you can.
Features
7 guns
2 Mission types (base defense and survival) with 4 stages each
7 enemy types
16 meta upgrades
38+ gameplay upgrades to power up your run with
 
"
"2230820","Key Features:
A short story driven adventure about a survivor in the middle of desert planet.
Beautiful graphics that convey the atmosphere of the game.
A variety of puzzles, encounters with dangerous enemies and fascinating investigation.
Find out what happened to the planet after the global catastrophe!
 
"
"1890170","A collection of 12 mini games I've worked on each month in the past one year. 
The games are rather simple but each entry should provide at least a few minutes of fun.
January
February
March
April
I will be documenting my progress and sharing the blueprints of the games on my youtube channel, showcasing what a beginner can achieve and hopefully it helps more people to create games.
"
"1589430","Help the lost penguin find his way home to his family. Magnetize your way through obstacles along the journey and avoid possible dangers on your path. This game is a short physics based platformer using magnets to traverse yourself and your surroundings. 
The game contains:
 Cute looking predators
 20 different levels
 Magnetizing fun
 Slippery ground
 
"
"2291360","In this 2D platformer, you pave the way for an uncontrolled astronaut through tricky and skill-demanding obstacles to the unthinkable truth.
FEATURES
- Hand-drawn graphic style
- Special ambience sound and music composition for every chapter
- More than 50 levels with different conditions
- Unique laser system
- Limited time as the basis of complexity
 
"
"2209940","°Fight different bosses
Bosses with different attack patterns and unique visuals
°Powers
Use different powers in each battle
Different rooms of a castle
A strangely empty castle
 
"
"2234080","A VR cat simulation game. A volcano erupts outside of a small town leaving debris, mutating squirrels and scaring the dogs . The hoomans quicky wall them self's in to protect themself. Talk the towns people, and animals find your quest. Face giant squirrels smarter then the hoomans. Collect the stars, and milk. Avoid the panic, save the town!
"
"622950","Ball laB 2 again invites the player to return to difficult challenges. New and even more interesting levels await you, with new traps, challenges and mechanics. Your goal is to get from the beginning of the level to the end without dying from spikes, pits or other dangers.
Features
 50 levels
 3 difficulty levels
 
"
"2113120","Verlet Ascend is a physics based, action platformer with roguelike mechanics, a fully destructable procedurally generated environment, and rope swing physics. Fight creatures, loot enemies, upgrade your character, and climb your way up in an endless parkour.
Key Features:
Rope Physics
Destructible Environment
Upgrade System
 
"
